"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"24/04/2026";"1300";"23,9";"24,0";"21,7";"58,0";"69,0";"57,0";"15,2";"16,3";"14,5";"922,8";"923,0";"922,8";"2,4";"86,0";"6,1";"2262,20";"0,0"
"24/04/2026";"1400";"25,7";"25,8";"22,6";"53,0";"65,0";"50,0";"15,5";"16,3";"13,9";"922,0";"922,8";"922,0";"1,5";"64,0";"6,1";"2324,80";"0,0"
"24/04/2026";"1500";"25,2";"27,3";"24,5";"51,0";"54,0";"45,0";"14,3";"15,9";"13,2";"921,1";"922,0";"921,1";"1,5";"53,0";"5,7";"2511,70";"0,0"
"24/04/2026";"1600";"26,7";"27,6";"25,0";"47,0";"52,0";"41,0";"14,6";"14,9";"12,3";"920,3";"921,1";"920,3";"1,1";"10,0";"5,5";"2607,20";"0,0"
"24/04/2026";"1700";"24,6";"27,4";"24,6";"54,0";"55,0";"39,0";"14,6";"15,4";"11,7";"919,5";"920,3";"919,5";"1,2";"17,0";"4,1";"1741,60";"0,0"
"24/04/2026";"1800";"25,8";"27,4";"24,6";"47,0";"54,0";"42,0";"13,7";"15,5";"12,7";"919,1";"919,5";"919,1";"0,0";"69,0";"4,7";"1411,80";"0,0"
"24/04/2026";"1900";"24,7";"26,6";"24,7";"52,0";"54,0";"47,0";"14,1";"15,3";"13,8";"919,1";"919,1";"918,9";"0,5";"65,0";"3,6";"812,60";"0,0"
"24/04/2026";"2000";"22,5";"25,9";"22,5";"68,0";"68,0";"48,0";"16,3";"16,3";"14,0";"919,4";"919,4";"919,1";"0,3";"39,0";"3,1";"299,20";"0,0"
"24/04/2026";"2100";"22,2";"22,7";"20,8";"64,0";"73,0";"62,0";"15,1";"16,9";"15,0";"919,6";"919,6";"919,4";"0,7";"101,0";"3,4";"44,30";"0,0"
"24/04/2026";"2200";"21,7";"22,5";"21,6";"65,0";"67,0";"62,0";"14,9";"15,3";"14,6";"919,8";"919,8";"919,5";"1,1";"116,0";"4,1";"";"0,0"
"24/04/2026";"2300";"21,3";"21,9";"21,1";"69,0";"69,0";"65,0";"15,3";"15,3";"14,9";"920,2";"920,2";"919,8";"1,1";"104,0";"3,6";"";"0,0"
"25/04/2026";"0000";"20,9";"21,4";"20,8";"70,0";"70,0";"68,0";"15,2";"15,3";"15,0";"920,5";"920,5";"920,2";"1,2";"94,0";"3,4";"";"0,0"
"25/04/2026";"0100";"20,2";"21,1";"19,1";"75,0";"79,0";"69,0";"15,6";"15,7";"15,0";"920,5";"920,6";"920,4";"1,1";"99,0";"4,3";"";"0,0"
"25/04/2026";"0200";"20,1";"20,4";"20,1";"75,0";"75,0";"74,0";"15,4";"15,6";"15,4";"920,2";"920,5";"920,2";"1,2";"101,0";"4,1";"";"0,0"
"25/04/2026";"0300";"19,7";"20,2";"19,6";"76,0";"76,0";"75,0";"15,3";"15,5";"15,3";"919,8";"920,2";"919,8";"1,0";"110,0";"4,1";"";"0,0"
"25/04/2026";"0400";"19,4";"19,8";"19,1";"77,0";"77,0";"76,0";"15,2";"15,4";"15,1";"919,3";"919,8";"919,2";"0,7";"118,0";"3,4";"";"0,0"
"25/04/2026";"0500";"17,5";"19,4";"17,5";"84,0";"84,0";"77,0";"14,7";"15,6";"14,6";"919,1";"919,3";"919,0";"0,0";"37,0";"2,2";"";"0,0"
"25/04/2026";"0600";"17,0";"18,0";"17,0";"86,0";"86,0";"84,0";"14,7";"15,4";"14,5";"918,9";"919,1";"918,8";"0,0";"84,0";"0,0";"";"0,0"
"25/04/2026";"0700";"16,8";"17,9";"16,8";"87,0";"87,0";"84,0";"14,7";"15,3";"14,6";"918,6";"918,9";"918,6";"0,0";"164,0";"0,0";"";"0,0"
"25/04/2026";"0800";"16,7";"17,1";"16,7";"87,0";"88,0";"87,0";"14,6";"15,1";"14,6";"918,9";"918,9";"918,5";"0,0";"163,0";"1,1";"";"0,0"
"25/04/2026";"0900";"16,8";"17,2";"16,6";"87,0";"88,0";"86,0";"14,6";"15,0";"14,6";"919,4";"919,4";"918,9";"0,0";"115,0";"0,0";"";"0,0"
"25/04/2026";"1000";"17,3";"17,3";"16,3";"88,0";"89,0";"87,0";"15,4";"15,4";"14,3";"919,8";"919,9";"919,4";"0,0";"349,0";"0,0";"59,70";"0,0"
"25/04/2026";"1100";"20,3";"20,4";"17,3";"72,0";"88,0";"72,0";"15,0";"15,8";"15,0";"920,4";"920,5";"919,8";"1,4";"101,0";"4,3";"533,60";"0,0"
"25/04/2026";"1200";"23,4";"23,4";"20,3";"64,0";"72,0";"60,0";"16,1";"16,6";"15,0";"920,9";"920,9";"920,4";"0,4";"8,0";"4,3";"1500,10";"0,0"
"25/04/2026";"1300";"24,8";"24,8";"23,3";"58,0";"65,0";"52,0";"16,0";"16,7";"13,6";"920,8";"921,0";"920,8";"0,8";"18,0";"3,9";"2116,20";"0,0"
"25/04/2026";"1400";"26,1";"26,4";"24,3";"50,0";"60,0";"48,0";"14,8";"16,6";"14,0";"920,0";"920,8";"920,0";"1,0";"287,0";"3,9";"2565,50";"0,0"
"25/04/2026";"1500";"25,9";"27,7";"25,5";"53,0";"56,0";"45,0";"15,5";"16,5";"13,5";"919,1";"920,0";"919,1";"0,2";"264,0";"4,0";"2350,30";"0,0"
"25/04/2026";"1600";"26,3";"28,2";"25,9";"48,0";"53,0";"42,0";"14,4";"16,3";"13,8";"918,1";"919,1";"918,1";"1,5";"282,0";"5,6";"2164,60";"0,0"
"25/04/2026";"1700";"27,5";"27,9";"25,6";"42,0";"52,0";"40,0";"13,3";"15,3";"11,8";"917,3";"918,1";"917,3";"1,8";"258,0";"6,5";"1297,20";"0,0"
"25/04/2026";"1800";"28,1";"28,9";"26,8";"37,0";"45,0";"34,0";"12,0";"14,2";"9,8";"916,8";"917,3";"916,8";"2,3";"283,0";"6,9";"1938,80";"0,0"
"25/04/2026";"1900";"27,4";"28,3";"26,3";"42,0";"45,0";"36,0";"13,2";"14,1";"11,3";"916,9";"916,9";"916,8";"2,3";"289,0";"6,5";"1118,80";"0,0"
"25/04/2026";"2000";"24,5";"27,4";"24,4";"51,0";"53,0";"41,0";"13,8";"14,5";"13,0";"917,1";"917,1";"916,9";"1,2";"274,0";"6,2";"304,20";"0,0"
"25/04/2026";"2100";"22,6";"24,5";"22,4";"57,0";"58,0";"51,0";"13,7";"14,4";"13,6";"917,3";"917,3";"917,1";"1,1";"281,0";"3,7";"32,90";"0,0"
"25/04/2026";"2200";"22,7";"22,8";"22,5";"59,0";"60,0";"57,0";"14,4";"14,4";"13,6";"917,6";"917,6";"917,3";"1,3";"270,0";"3,3";"";"0,0"
"25/04/2026";"2300";"22,0";"22,7";"21,3";"63,0";"65,0";"59,0";"14,6";"14,6";"14,2";"918,3";"918,3";"917,6";"0,0";"242,0";"2,2";"";"0,0"
"26/04/2026";"0000";"21,3";"22,0";"20,0";"67,0";"72,0";"63,0";"15,0";"15,1";"14,5";"918,5";"918,5";"918,3";"0,0";"271,0";"1,1";"";"0,0"
"26/04/2026";"0100";"20,5";"21,3";"20,3";"71,0";"71,0";"67,0";"15,1";"15,1";"14,8";"918,3";"918,5";"918,2";"0,0";"138,0";"0,8";"";"0,0"
"26/04/2026";"0200";"19,3";"20,6";"19,2";"76,0";"76,0";"71,0";"14,9";"15,2";"14,7";"918,2";"918,3";"918,1";"0,0";"37,0";"0,8";"";"0,0"
"26/04/2026";"0300";"18,7";"19,3";"18,6";"81,0";"81,0";"76,0";"15,4";"15,6";"14,9";"918,1";"918,3";"918,1";"0,0";"43,0";"0,0";"";"0,0"
"26/04/2026";"0400";"18,3";"18,8";"17,7";"83,0";"85,0";"81,0";"15,4";"15,7";"15,0";"917,8";"918,1";"917,8";"0,0";"121,0";"0,0";"";"0,0"
"26/04/2026";"0500";"17,2";"18,3";"17,2";"87,0";"87,0";"83,0";"15,0";"15,6";"15,0";"917,6";"917,8";"917,6";"0,0";"333,0";"0,2";"";"0,0"
"26/04/2026";"0600";"17,2";"17,2";"16,8";"89,0";"89,0";"87,0";"15,3";"15,3";"14,9";"917,8";"917,8";"917,6";"0,0";"116,0";"0,8";"";"0,0"
"26/04/2026";"0700";"17,0";"17,4";"16,8";"88,0";"89,0";"87,0";"15,0";"15,4";"14,8";"917,9";"917,9";"917,7";"0,0";"191,0";"0,0";"";"0,0"
"26/04/2026";"0800";"17,1";"17,3";"16,9";"87,0";"89,0";"87,0";"15,0";"15,3";"15,0";"917,9";"917,9";"917,8";"0,0";"188,0";"0,0";"";"0,0"
"26/04/2026";"0900";"16,8";"17,3";"16,8";"89,0";"89,0";"87,0";"14,9";"15,2";"14,7";"918,6";"918,6";"917,9";"0,0";"144,0";"0,0";"";"0,0"
"26/04/2026";"1000";"17,9";"17,9";"16,7";"89,0";"90,0";"89,0";"16,0";"16,0";"14,9";"919,4";"919,4";"918,6";"0,0";"333,0";"0,0";"62,10";"0,0"
"26/04/2026";"1100";"20,9";"20,9";"17,9";"74,0";"89,0";"74,0";"16,0";"16,3";"15,6";"919,7";"919,7";"919,4";"0,0";"324,0";"0,0";"515,50";"0,0"
"26/04/2026";"1200";"23,5";"24,0";"20,9";"64,0";"74,0";"59,0";"16,2";"16,8";"15,1";"919,8";"919,9";"919,7";"1,0";"30,0";"3,3";"1462,10";"0,0"
"26/04/2026";"1300";"25,2";"25,8";"23,5";"56,0";"66,0";"53,0";"15,8";"17,0";"14,8";"919,9";"920,0";"919,8";"0,7";"341,0";"3,9";"2103,50";"0,0"
"26/04/2026";"1400";"26,6";"27,4";"25,2";"49,0";"57,0";"48,0";"15,1";"17,2";"14,8";"919,2";"919,9";"919,2";"1,0";"315,0";"3,6";"2528,60";"0,0"
"26/04/2026";"1500";"27,6";"28,9";"26,6";"39,0";"51,0";"38,0";"12,6";"16,5";"12,1";"918,1";"919,2";"918,1";"1,1";"356,0";"4,5";"2823,90";"0,0"
"26/04/2026";"1600";"28,9";"29,8";"27,6";"39,0";"43,0";"35,0";"13,6";"15,1";"12,2";"917,2";"918,1";"917,2";"1,5";"301,0";"4,4";"2930,00";"0,0"
"26/04/2026";"1700";"29,4";"30,0";"28,7";"40,0";"42,0";"34,0";"14,2";"15,1";"11,8";"916,4";"917,2";"916,4";"2,0";"332,0";"4,4";"2675,30";"0,0"
"26/04/2026";"1800";"29,3";"29,6";"26,2";"37,0";"53,0";"37,0";"12,9";"16,4";"12,9";"916,1";"916,4";"916,1";"1,6";"275,0";"4,7";"1533,40";"0,0"
"26/04/2026";"1900";"28,0";"29,8";"28,0";"48,0";"49,0";"37,0";"16,0";"16,7";"13,3";"916,3";"916,3";"916,0";"1,5";"285,0";"5,9";"1104,70";"0,0"
"26/04/2026";"2000";"25,2";"28,0";"25,2";"56,0";"56,0";"47,0";"15,8";"16,7";"14,4";"916,7";"916,7";"916,3";"1,5";"276,0";"5,3";"198,30";"0,0"
"26/04/2026";"2100";"24,1";"25,2";"23,8";"52,0";"57,0";"52,0";"13,7";"16,1";"13,7";"917,0";"917,0";"916,7";"1,4";"271,0";"3,7";"34,60";"0,0"
"26/04/2026";"2200";"24,1";"24,1";"23,9";"51,0";"52,0";"51,0";"13,3";"13,7";"13,3";"917,4";"917,4";"917,0";"1,1";"242,0";"2,4";"";"0,0"
"26/04/2026";"2300";"22,6";"24,1";"22,6";"55,0";"55,0";"51,0";"13,1";"13,3";"13,0";"918,0";"918,0";"917,4";"0,0";"266,0";"1,9";"";"0,0"
"27/04/2026";"0000";"21,9";"22,9";"21,9";"59,0";"59,0";"55,0";"13,5";"13,6";"13,2";"918,3";"918,4";"918,0";"0,1";"184,0";"1,5";"";"0,0"
"27/04/2026";"0100";"21,3";"21,9";"21,1";"69,0";"69,0";"59,0";"15,2";"15,2";"13,5";"918,3";"918,5";"918,3";"0,0";"169,0";"1,0";"";"0,0"
"27/04/2026";"0200";"20,4";"21,3";"20,2";"72,0";"73,0";"67,0";"15,1";"15,4";"14,4";"918,4";"918,4";"918,3";"0,2";"153,0";"0,9";"";"0,0"
"27/04/2026";"0300";"18,9";"20,4";"18,9";"80,0";"80,0";"72,0";"15,4";"15,4";"14,9";"918,1";"918,4";"918,1";"0,0";"38,0";"1,0";"";"0,0"
"27/04/2026";"0400";"20,0";"20,0";"18,6";"78,0";"81,0";"78,0";"16,0";"16,1";"15,3";"917,8";"918,1";"917,8";"0,7";"119,0";"1,8";"";"0,0"
"27/04/2026";"0500";"19,3";"20,0";"19,2";"81,0";"81,0";"77,0";"16,0";"16,3";"15,6";"917,6";"917,8";"917,6";"0,0";"115,0";"2,1";"";"0,0"
"27/04/2026";"0600";"18,2";"19,4";"18,2";"86,0";"86,0";"81,0";"15,8";"16,1";"15,8";"917,8";"917,8";"917,6";"0,0";"359,0";"1,0";"";"0,0"
"27/04/2026";"0700";"17,8";"18,2";"17,8";"88,0";"89,0";"86,0";"15,8";"16,2";"15,8";"917,8";"917,9";"917,7";"0,0";"189,0";"0,5";"";"0,0"
"27/04/2026";"0800";"17,3";"17,8";"17,3";"90,0";"90,0";"88,0";"15,6";"15,9";"15,6";"918,2";"918,2";"917,8";"0,0";"333,0";"0,0";"";"0,0"
"27/04/2026";"0900";"17,9";"17,9";"17,3";"89,0";"90,0";"89,0";"16,0";"16,0";"15,6";"918,7";"918,7";"918,2";"0,0";"175,0";"0,0";"";"0,0"
"27/04/2026";"1000";"18,4";"18,4";"17,8";"89,0";"89,0";"88,0";"16,5";"16,5";"15,9";"919,2";"919,2";"918,7";"0,0";"34,0";"0,0";"61,00";"0,0"
"27/04/2026";"1100";"21,8";"21,8";"18,4";"74,0";"89,0";"74,0";"17,0";"17,2";"16,6";"919,7";"919,7";"919,2";"0,0";"4,0";"0,5";"500,00";"0,0"
"27/04/2026";"1200";"25,0";"25,0";"21,8";"63,0";"75,0";"57,0";"17,4";"17,8";"15,7";"920,3";"920,3";"919,7";"0,6";"6,0";"2,4";"1458,40";"0,0"
"27/04/2026";"1300";"26,6";"27,0";"25,0";"57,0";"63,0";"53,0";"17,4";"17,5";"15,8";"920,4";"920,4";"920,3";"1,2";"17,0";"3,6";"2113,00";"0,0"
"27/04/2026";"1400";"28,2";"28,5";"26,5";"46,0";"57,0";"45,0";"15,6";"17,2";"14,7";"919,8";"920,4";"919,8";"0,4";"355,0";"3,7";"2438,50";"0,0"
"27/04/2026";"1500";"29,2";"29,4";"28,0";"40,0";"48,0";"39,0";"14,3";"16,6";"13,7";"918,7";"919,8";"918,7";"1,4";"346,0";"3,8";"2731,20";"0,0"
"27/04/2026";"1600";"30,1";"30,7";"28,5";"37,0";"44,0";"34,0";"13,9";"16,0";"12,6";"917,8";"918,7";"917,8";"0,5";"32,0";"4,2";"2751,10";"0,0"
"27/04/2026";"1700";"31,3";"31,3";"29,7";"36,0";"41,0";"35,0";"14,6";"15,5";"12,8";"917,1";"917,8";"917,1";"1,3";"282,0";"4,4";"2746,30";"0,0"
"27/04/2026";"1800";"30,4";"31,6";"28,5";"38,0";"45,0";"35,0";"14,6";"16,3";"13,5";"916,7";"917,1";"916,7";"0,8";"353,0";"4,4";"2079,70";"0,0"
"27/04/2026";"1900";"29,9";"30,9";"29,4";"42,0";"44,0";"34,0";"15,5";"16,4";"12,7";"916,9";"916,9";"916,7";"0,6";"333,0";"4,4";"1238,70";"0,0"
"27/04/2026";"2000";"27,4";"30,2";"27,4";"51,0";"51,0";"38,0";"16,2";"17,1";"14,2";"917,5";"917,6";"916,9";"1,0";"261,0";"4,4";"422,50";"0,0"
"27/04/2026";"2100";"25,2";"27,4";"25,1";"51,0";"53,0";"47,0";"14,2";"16,5";"14,2";"917,8";"917,9";"917,5";"1,3";"280,0";"4,4";"55,60";"0,0"
"27/04/2026";"2200";"24,4";"25,4";"24,4";"52,0";"53,0";"48,0";"14,0";"14,5";"13,5";"918,3";"918,3";"917,8";"0,0";"235,0";"2,3";"";"0,0"
"27/04/2026";"2300";"24,4";"25,1";"24,4";"53,0";"53,0";"50,0";"14,1";"14,2";"13,9";"919,0";"919,0";"918,3";"0,0";"197,0";"0,8";"";"0,0"
"28/04/2026";"0000";"22,8";"24,4";"22,8";"62,0";"63,0";"53,0";"15,3";"15,4";"14,1";"919,5";"919,5";"919,0";"0,0";"101,0";"0,0";"";"0,0"
"28/04/2026";"0100";"23,0";"23,3";"22,2";"63,0";"67,0";"62,0";"15,5";"15,8";"15,2";"919,2";"919,5";"919,2";"0,0";"110,0";"1,4";"";"0,0"
"28/04/2026";"0200";"22,2";"23,4";"21,7";"73,0";"73,0";"62,0";"17,1";"17,1";"15,6";"919,3";"919,4";"919,2";"0,8";"94,0";"4,5";"";"0,0"
"28/04/2026";"0300";"21,4";"22,3";"20,7";"79,0";"80,0";"73,0";"17,6";"17,6";"17,0";"919,1";"919,3";"919,1";"0,1";"117,0";"2,9";"";"0,0"
"28/04/2026";"0400";"20,7";"21,7";"20,5";"80,0";"81,0";"77,0";"17,2";"17,7";"17,0";"918,6";"919,2";"918,6";"0,0";"47,0";"1,8";"";"0,0"
"28/04/2026";"0500";"20,1";"20,7";"20,1";"83,0";"83,0";"80,0";"17,0";"17,3";"17,0";"918,3";"918,6";"918,3";"0,0";"57,0";"0,0";"";"0,0"
"28/04/2026";"0600";"19,3";"20,1";"19,2";"87,0";"87,0";"83,0";"17,0";"17,2";"16,9";"917,9";"918,3";"917,9";"0,0";"61,0";"0,1";"";"0,0"
"28/04/2026";"0700";"21,0";"21,1";"19,2";"77,0";"87,0";"77,0";"16,9";"17,5";"16,8";"918,2";"918,3";"917,9";"0,2";"100,0";"3,0";"";"0,0"
"28/04/2026";"0800";"20,3";"21,0";"19,8";"81,0";"82,0";"77,0";"16,8";"16,9";"16,6";"918,3";"918,3";"918,1";"0,1";"107,0";"1,8";"";"0,0"
"28/04/2026";"0900";"20,1";"20,3";"18,8";"82,0";"86,0";"80,0";"16,8";"17,1";"16,3";"919,0";"919,0";"918,2";"0,2";"131,0";"1,8";"";"0,0"
"28/04/2026";"1000";"21,5";"21,5";"19,9";"75,0";"82,0";"75,0";"16,8";"16,8";"16,5";"919,7";"919,7";"919,0";"1,0";"109,0";"3,4";"80,30";"0,0"
"28/04/2026";"1100";"22,5";"22,7";"21,3";"72,0";"76,0";"70,0";"17,1";"17,3";"16,7";"920,1";"920,2";"919,7";"2,0";"89,0";"5,2";"549,00";"0,0"
"28/04/2026";"1200";"24,5";"24,6";"22,4";"66,0";"72,0";"64,0";"17,6";"17,9";"17,0";"920,9";"920,9";"920,1";"1,7";"76,0";"5,4";"1416,60";"0,0"
"28/04/2026";"1300";"26,6";"27,1";"24,5";"57,0";"67,0";"55,0";"17,3";"18,4";"17,0";"921,2";"921,3";"920,9";"1,9";"68,0";"5,4";"2077,20";"0,0"
"28/04/2026";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2026";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2026";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2026";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2026";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2026";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2026";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2026";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2026";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2026";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
